%-------
%  /data/instrument/database_active/output/station_average/mlo_av.csv
% From Archive Dated 16-Dec-2022 17:43:43
%
% Aspirated and Non-aspirated sample mean flask results for Station MLO
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
1996-06-21, 19:52, 1996.4722,  10,MLO,     NaN, 0,0.00,  365.05, 3,0.04,     NaN, 0,0.00, -205.54, 3,3.53,     NaN, 0,0.00,     NaN, 0,0.00, -126.50, 6,3.57
1996-07-05, 19:27, 1996.5104,  10,MLO,     NaN, 0,0.00,  364.13, 3,0.02,     NaN, 0,0.00, -206.13, 3,1.11,     NaN, 0,0.00,     NaN, 0,0.00, -131.91, 6,1.12
1996-07-19, 19:14, 1996.5486,  10,MLO,     NaN, 0,0.00,  363.24, 2,0.00,     NaN, 0,0.00, -193.51, 2,1.71,     NaN, 0,0.00,     NaN, 0,0.00, -123.98, 4,1.71
1996-08-02, 20:43, 1996.5871,  10,MLO,     NaN, 0,0.00,  360.64, 2,0.00,     NaN, 0,0.00, -170.45, 2,2.58,     NaN, 0,0.00,     NaN, 0,0.00, -114.58, 4,2.58
1996-08-23, 09:22, 1996.6431, UTC,MLO,     NaN, 0,0.00,  360.70, 3,0.02,     NaN, 0,0.00, -176.26, 3,0.28,     NaN, 0,0.00,     NaN, 0,0.00, -120.09, 6,0.29
1996-09-06, 19:20, 1996.6825,  10,MLO,     NaN, 0,0.00,  359.00, 2,0.04,     NaN, 0,0.00, -163.57, 3,0.53,     NaN, 0,0.00,     NaN, 0,0.00, -116.28, 5,0.57
1996-09-20, 20:15, 1996.7209,  10,MLO,     NaN, 0,0.00,  358.41, 3,0.00,     NaN, 0,0.00, -163.44, 3,1.82,     NaN, 0,0.00,     NaN, 0,0.00, -119.27, 6,1.82
1996-10-04, 19:20, 1996.7590, UTC,MLO,     NaN, 0,0.00,  359.41, 3,0.02,     NaN, 0,0.00, -187.76, 3,2.99,     NaN, 0,0.00,     NaN, 0,0.00, -138.36, 6,3.01
1996-10-25, 19:16, 1996.8164,  10,MLO,     NaN, 0,0.00,  359.43, 3,0.00,     NaN, 0,0.00, -186.54, 3,0.73,     NaN, 0,0.00,     NaN, 0,0.00, -137.02, 6,0.73
1996-11-08, 20:16, 1996.8548,  10,MLO,     NaN, 0,0.00,  360.31, 3,0.02,     NaN, 0,0.00, -186.58, 3,3.81,     NaN, 0,0.00,     NaN, 0,0.00, -132.45, 6,3.83
1996-11-22, 19:20, 1996.8929,  10,MLO,     NaN, 0,0.00,  361.46, 3,0.02,     NaN, 0,0.00, -201.20, 2,0.91,     NaN, 0,0.00,     NaN, 0,0.00, -141.03, 5,0.93
1996-12-06, 20:32, 1996.9313,  10,MLO,     NaN, 0,0.00,  361.50, 2,0.01,     NaN, 0,0.00, -196.27, 3,1.61,     NaN, 0,0.00,     NaN, 0,0.00, -135.90, 5,1.62
1996-12-20, 19:30, 1996.9694,  10,MLO,     NaN, 0,0.00,  362.17, 3,0.00,     NaN, 0,0.00, -204.19, 3,2.34,     NaN, 0,0.00,     NaN, 0,0.00, -140.30, 6,2.34
1997-01-03, 19:26, 1997.0077,  10,MLO,     NaN, 0,0.00,  362.46, 3,0.02,     NaN, 0,0.00, -208.55, 3,1.83,     NaN, 0,0.00,     NaN, 0,0.00, -143.10, 6,1.85
1997-01-17, 19:28, 1997.0461,  10,MLO,     NaN, 0,0.00,  362.76, 3,0.00,     NaN, 0,0.00, -209.80, 3,2.05,     NaN, 0,0.00,     NaN, 0,0.00, -142.79, 6,2.05
1997-01-31, 20:08, 1997.0845, UTC,MLO,     NaN, 0,0.00,  363.09, 3,0.03,     NaN, 0,0.00, -215.15, 2,3.45,     NaN, 0,0.00,     NaN, 0,0.00, -146.42, 5,3.48
1997-02-14, 19:50, 1997.1228, UTC,MLO,     NaN, 0,0.00,  363.98, 3,0.05,     NaN, 0,0.00, -219.67, 3,2.66,     NaN, 0,0.00,     NaN, 0,0.00, -146.27, 6,2.71
1997-03-07, 22:00, 1997.1806, UTC,MLO,     NaN, 0,0.00,  363.95, 3,0.02,     NaN, 0,0.00, -218.94, 3,3.59,     NaN, 0,0.00,     NaN, 0,0.00, -145.66, 6,3.60
1997-03-21, 19:18, 1997.2186, UTC,MLO,     NaN, 0,0.00,  364.69, 3,0.02,     NaN, 0,0.00, -225.46, 3,4.44,     NaN, 0,0.00,     NaN, 0,0.00, -148.29, 6,4.46
1997-04-04, 19:15, 1997.2570, UTC,MLO,     NaN, 0,0.00,  365.53, 2,0.04,     NaN, 0,0.00, -228.23, 3,2.30,     NaN, 0,0.00,     NaN, 0,0.00, -146.65, 5,2.34
1997-04-18, 19:38, 1997.2954, UTC,MLO,     NaN, 0,0.00,  367.08, 3,0.12,     NaN, 0,0.00, -231.98, 3,2.44,     NaN, 0,0.00,     NaN, 0,0.00, -142.26, 6,2.56
1997-05-02, 20:17, 1997.3338, UTC,MLO,     NaN, 0,0.00,  366.20, 3,0.05,     NaN, 0,0.00, -231.22, 3,2.53,     NaN, 0,0.00,     NaN, 0,0.00, -146.12, 6,2.58
1997-05-16, 19:33, 1997.3721, UTC,MLO,     NaN, 0,0.00,  366.86, 3,0.02,     NaN, 0,0.00, -236.25, 3,0.71,     NaN, 0,0.00,     NaN, 0,0.00, -147.69, 6,0.73
1997-05-30, 19:22, 1997.4104, UTC,MLO,     NaN, 0,0.00,  366.16, 3,0.06,     NaN, 0,0.00, -224.82, 3,2.02,     NaN, 0,0.00,     NaN, 0,0.00, -139.97, 6,2.08
1997-06-13, 20:00, 1997.4489, UTC,MLO,     NaN, 0,0.00,  365.02, 3,0.05,     NaN, 0,0.00, -221.51, 3,2.69,     NaN, 0,0.00,     NaN, 0,0.00, -142.61, 6,2.74
1997-06-27, 19:28, 1997.4872, UTC,MLO,     NaN, 0,0.00,  364.80, 2,0.16,     NaN, 0,0.00, -214.09, 2,5.52,     NaN, 0,0.00,     NaN, 0,0.00, -136.39, 4,5.68
1997-07-11, 19:40, 1997.5255, UTC,MLO,     NaN, 0,0.00,  364.57, 3,0.03,     NaN, 0,0.00, -209.83, 3,4.23,     NaN, 0,0.00,     NaN, 0,0.00, -133.29, 6,4.26
1997-07-25, 20:00, 1997.5639, UTC,MLO,     NaN, 0,0.00,  363.11, 3,0.03,     NaN, 0,0.00, -202.67, 3,2.85,     NaN, 0,0.00,     NaN, 0,0.00, -133.84, 6,2.88
1997-08-08, 20:20, 1997.6023, UTC,MLO,     NaN, 0,0.00,  363.08, 3,0.03,     NaN, 0,0.00, -194.78, 3,3.67,     NaN, 0,0.00,     NaN, 0,0.00, -126.09, 6,3.70
1997-08-22, 19:09, 1997.6405, UTC,MLO,     NaN, 0,0.00,  361.47, 3,0.00,     NaN, 0,0.00, -185.14, 2,4.85,     NaN, 0,0.00,     NaN, 0,0.00, -124.90, 5,4.85
1997-09-05, 19:20, 1997.6789, UTC,MLO,     NaN, 0,0.00,  360.39, 3,0.00,     NaN, 0,0.00, -177.60, 3,0.91,     NaN, 0,0.00,     NaN, 0,0.00, -123.03, 6,0.91
1997-09-19, 19:06, 1997.7172, UTC,MLO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -159.65, 3,1.50,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,1.50
1997-10-03, 19:20, 1997.7556, UTC,MLO,     NaN, 0,0.00,  360.18, 3,0.02,     NaN, 0,0.00, -180.60, 3,4.25,     NaN, 0,0.00,     NaN, 0,0.00, -127.12, 6,4.26
1997-10-17, 19:31, 1997.7940, UTC,MLO,     NaN, 0,0.00,  360.78, 3,0.00,     NaN, 0,0.00, -183.48, 3,1.66,     NaN, 0,0.00,     NaN, 0,0.00, -126.87, 6,1.66
1997-10-31, 19:25, 1997.8324, UTC,MLO,     NaN, 0,0.00,  361.28, 2,0.04,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.04
1997-11-17, 06:05, 1997.8774, UTC,MLO,     NaN, 0,0.00,  361.59, 8,0.03,     NaN, 0,0.00, -196.29, 9,1.11,     NaN, 0,0.00,     NaN, 0,0.00, -135.45, 17,1.14
1997-11-21, 19:27, 1997.8899, UTC,MLO,     NaN, 0,0.00,  363.33, 3,0.05,     NaN, 0,0.00, -204.72, 3,1.10,     NaN, 0,0.00,     NaN, 0,0.00, -134.71, 6,1.15
1997-12-12, 19:26, 1997.9474, UTC,MLO,     NaN, 0,0.00,  363.84, 3,0.02,     NaN, 0,0.00, -203.92, 3,0.23,     NaN, 0,0.00,     NaN, 0,0.00, -131.26, 6,0.24
1998-01-09, 19:23, 1998.0241, UTC,MLO,     NaN, 0,0.00,  364.70, 3,0.04,     NaN, 0,0.00, -214.22, 3,1.03,     NaN, 0,0.00,     NaN, 0,0.00, -137.01, 6,1.07
1998-01-23, 19:20, 1998.0625, UTC,MLO,     NaN, 0,0.00,  364.92, 3,0.02,     NaN, 0,0.00, -215.94, 2,9.71,     NaN, 0,0.00,     NaN, 0,0.00, -137.60, 5,9.72
1998-02-06, 19:24, 1998.1008, UTC,MLO,     NaN, 0,0.00,  366.02, 3,0.07,     NaN, 0,0.00, -232.15, 3,1.76,     NaN, 0,0.00,     NaN, 0,0.00, -148.02, 6,1.83
1998-02-20, 19:28, 1998.1392, UTC,MLO,     NaN, 0,0.00,  365.85, 3,0.06,     NaN, 0,0.00, -224.26, 3,1.35,     NaN, 0,0.00,     NaN, 0,0.00, -141.04, 6,1.41
1998-03-13, 19:27, 1998.1967, UTC,MLO,     NaN, 0,0.00,  366.12, 2,0.01,     NaN, 0,0.00, -231.68, 2,5.32,     NaN, 0,0.00,     NaN, 0,0.00, -147.05, 4,5.33
1998-03-27, 19:24, 1998.2351, UTC,MLO,     NaN, 0,0.00,  367.55, 3,0.05,     NaN, 0,0.00, -238.69, 3,2.03,     NaN, 0,0.00,     NaN, 0,0.00, -146.51, 6,2.08
1998-04-10, 19:17, 1998.2734, UTC,MLO,     NaN, 0,0.00,  368.29, 3,0.04,     NaN, 0,0.00, -256.23, 3,1.54,     NaN, 0,0.00,     NaN, 0,0.00, -160.16, 6,1.58
1998-04-24, 19:25, 1998.3118, UTC,MLO,     NaN, 0,0.00,  368.57, 2,0.00,     NaN, 0,0.00, -251.47, 2,2.69,     NaN, 0,0.00,     NaN, 0,0.00, -153.95, 4,2.69
1998-05-08, 19:18, 1998.3501, UTC,MLO,     NaN, 0,0.00,  368.92, 3,0.02,     NaN, 0,0.00, -250.69, 3,2.37,     NaN, 0,0.00,     NaN, 0,0.00, -151.33, 6,2.39
1998-05-22, 19:37, 1998.3885, UTC,MLO,     NaN, 0,0.00,  369.42, 3,0.02,     NaN, 0,0.00, -250.89, 3,0.95,     NaN, 0,0.00,     NaN, 0,0.00, -148.89, 6,0.96
1998-06-05, 19:28, 1998.4269, UTC,MLO,     NaN, 0,0.00,  369.54, 2,0.07,     NaN, 0,0.00, -249.94, 2,1.24,     NaN, 0,0.00,     NaN, 0,0.00, -147.32, 4,1.31
1998-06-07, 22:00, 1998.4326, UTC,MLO,     NaN, 0,0.00,  368.00, 2,0.16,     NaN, 0,0.00, -242.16, 3,2.42,     NaN, 0,0.00,     NaN, 0,0.00, -147.66, 5,2.59
1998-06-26, 19:20, 1998.4844, UTC,MLO,     NaN, 0,0.00,  368.32, 3,0.02,     NaN, 0,0.00, -219.65, 3,1.18,     NaN, 0,0.00,     NaN, 0,0.00, -123.46, 6,1.20
1998-07-10, 20:26, 1998.5229, UTC,MLO,     NaN, 0,0.00,  367.73, 2,0.07,     NaN, 0,0.00, -213.66, 2,1.24,     NaN, 0,0.00,     NaN, 0,0.00, -120.55, 4,1.32
1998-07-24, 19:03, 1998.5611, UTC,MLO,     NaN, 0,0.00,  367.69, 3,0.02,     NaN, 0,0.00, -216.67, 3,3.40,     NaN, 0,0.00,     NaN, 0,0.00, -123.79, 6,3.42
1998-08-21, 20:23, 1998.6379, UTC,MLO,     NaN, 0,0.00,  364.14, 3,0.02,     NaN, 0,0.00, -196.29, 3,1.77,     NaN, 0,0.00,     NaN, 0,0.00, -122.01, 6,1.79
1998-09-04, 19:35, 1998.6762, UTC,MLO,     NaN, 0,0.00,  364.57, 3,0.09,     NaN, 0,0.00, -199.36, 3,2.81,     NaN, 0,0.00,     NaN, 0,0.00, -122.82, 6,2.89
1998-09-18, 19:25, 1998.7145, UTC,MLO,     NaN, 0,0.00,  363.59, 3,0.07,     NaN, 0,0.00, -208.29, 3,4.79,     NaN, 0,0.00,     NaN, 0,0.00, -136.94, 6,4.85
1998-10-02, 19:20, 1998.7529, UTC,MLO,     NaN, 0,0.00,  363.56, 2,0.10,     NaN, 0,0.00, -200.80, 2,4.43,     NaN, 0,0.00,     NaN, 0,0.00, -129.59, 4,4.53
1998-10-23, 19:28, 1998.8104, UTC,MLO,     NaN, 0,0.00,  364.35, 3,0.04,     NaN, 0,0.00, -212.18, 3,0.47,     NaN, 0,0.00,     NaN, 0,0.00, -136.84, 6,0.51
1998-11-06, 20:30, 1998.8489, UTC,MLO,     NaN, 0,0.00,  365.04, 3,0.03,     NaN, 0,0.00, -210.76, 3,1.39,     NaN, 0,0.00,     NaN, 0,0.00, -131.76, 6,1.42
1998-11-20, 19:20, 1998.8871, UTC,MLO,     NaN, 0,0.00,  366.05, 3,0.09,     NaN, 0,0.00, -218.34, 2,3.97,     NaN, 0,0.00,     NaN, 0,0.00, -134.06, 5,4.05
1998-12-11, 19:29, 1998.9447, UTC,MLO,     NaN, 0,0.00,  367.31, 3,0.04,     NaN, 0,0.00, -227.58, 3,0.66,     NaN, 0,0.00,     NaN, 0,0.00, -136.67, 6,0.71
1999-01-08, 20:35, 1999.0215, UTC,MLO,     NaN, 0,0.00,  367.77, 3,0.11,     NaN, 0,0.00, -232.23, 3,1.27,     NaN, 0,0.00,     NaN, 0,0.00, -138.93, 6,1.38
1999-01-22, 19:36, 1999.0598, UTC,MLO,     NaN, 0,0.00,  367.60, 3,0.15,     NaN, 0,0.00, -240.25, 3,1.85,     NaN, 0,0.00,     NaN, 0,0.00, -147.84, 6,2.00
1999-02-05, 19:34, 1999.0981, UTC,MLO,     NaN, 0,0.00,  368.50, 2,0.06,     NaN, 0,0.00, -243.89, 2,1.99,     NaN, 0,0.00,     NaN, 0,0.00, -146.71, 4,2.06
1999-02-19, 19:55, 1999.1365, UTC,MLO,     NaN, 0,0.00,  368.14, 3,0.07,     NaN, 0,0.00, -245.00, 3,1.37,     NaN, 0,0.00,     NaN, 0,0.00, -149.74, 6,1.44
1999-03-05, 19:25, 1999.1748, UTC,MLO,     NaN, 0,0.00,  367.57, 3,0.06,     NaN, 0,0.00, -236.24, 3,2.66,     NaN, 0,0.00,     NaN, 0,0.00, -143.97, 6,2.73
1999-03-19, 19:34, 1999.2132, UTC,MLO,     NaN, 0,0.00,  369.26, 3,0.03,     NaN, 0,0.00, -248.08, 3,2.47,     NaN, 0,0.00,     NaN, 0,0.00, -146.93, 6,2.49
1999-04-02, 19:26, 1999.2515, UTC,MLO,     NaN, 0,0.00,  371.00, 2,0.05,     NaN, 0,0.00, -257.94, 3,3.32,     NaN, 0,0.00,     NaN, 0,0.00, -147.63, 5,3.37
1999-04-16, 20:30, 1999.2900, UTC,MLO,     NaN, 0,0.00,  371.16, 3,0.09,     NaN, 0,0.00, -256.35, 3,0.49,     NaN, 0,0.00,     NaN, 0,0.00, -145.23, 6,0.58
1999-04-30, 19:30, 1999.3283, UTC,MLO,     NaN, 0,0.00,  370.51, 3,0.04,     NaN, 0,0.00, -247.60, 3,4.08,     NaN, 0,0.00,     NaN, 0,0.00, -139.90, 6,4.12
1999-05-14, 19:24, 1999.3666, UTC,MLO,     NaN, 0,0.00,  370.89, 3,0.07,     NaN, 0,0.00, -250.59, 3,5.16,     NaN, 0,0.00,     NaN, 0,0.00, -140.88, 6,5.23
1999-05-28, 19:24, 1999.4050, UTC,MLO,     NaN, 0,0.00,  370.54, 3,0.05,     NaN, 0,0.00, -242.95, 3,0.92,     NaN, 0,0.00,     NaN, 0,0.00, -135.08, 6,0.97
1999-06-11, 19:30, 1999.4433,  10,MLO,     NaN, 0,0.00,  370.00, 3,0.03,     NaN, 0,0.00, -245.67, 2,0.10,     NaN, 0,0.00,     NaN, 0,0.00, -140.64, 5,0.12
1999-06-25, 20:32, 1999.4818, UTC,MLO,     NaN, 0,0.00,  370.21, 2,0.06,     NaN, 0,0.00, -235.87, 2,0.49,     NaN, 0,0.00,     NaN, 0,0.00, -129.74, 4,0.55
1999-07-09, 19:27, 1999.5200, UTC,MLO,     NaN, 0,0.00,  370.50, 2,0.28,     NaN, 0,0.00, -237.67, 2,5.60,     NaN, 0,0.00,     NaN, 0,0.00, -130.04, 4,5.88
1999-07-23, 19:23, 1999.5584, UTC,MLO,     NaN, 0,0.00,  368.86, 3,0.04,     NaN, 0,0.00, -234.37, 3,2.76,     NaN, 0,0.00,     NaN, 0,0.00, -135.34, 6,2.80
1999-08-06, 19:20, 1999.5967, UTC,MLO,     NaN, 0,0.00,  367.73, 3,0.02,     NaN, 0,0.00, -223.88, 3,1.59,     NaN, 0,0.00,     NaN, 0,0.00, -130.75, 6,1.61
1999-08-20, 19:18, 1999.6351, UTC,MLO,     NaN, 0,0.00,  366.41, 3,0.03,     NaN, 0,0.00, -220.61, 2,0.13,     NaN, 0,0.00,     NaN, 0,0.00, -134.45, 5,0.16
1999-09-03, 19:22, 1999.6734, UTC,MLO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -199.65, 3,1.85,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,1.85
1999-09-17, 20:21, 1999.7119, UTC,MLO,     NaN, 0,0.00,  365.16, 3,0.04,     NaN, 0,0.00, -215.14, 3,2.56,     NaN, 0,0.00,     NaN, 0,0.00, -135.51, 6,2.61
1999-10-08, 19:45, 1999.7694, UTC,MLO,     NaN, 0,0.00,  365.29, 2,0.02,     NaN, 0,0.00, -219.69, 2,1.25,     NaN, 0,0.00,     NaN, 0,0.00, -139.36, 4,1.27
1999-10-29, 19:27, 1999.8269, UTC,MLO,     NaN, 0,0.00,  365.68, 2,0.03,     NaN, 0,0.00, -224.47, 3,1.10,     NaN, 0,0.00,     NaN, 0,0.00, -142.12, 5,1.13
1999-11-05, 19:35, 1999.8461, UTC,MLO,     NaN, 0,0.00,  366.03, 3,0.03,     NaN, 0,0.00, -225.15, 3,2.75,     NaN, 0,0.00,     NaN, 0,0.00, -140.98, 6,2.78
1999-11-19, 19:15, 1999.8844, UTC,MLO,     NaN, 0,0.00,  366.56, 3,0.02,     NaN, 0,0.00, -227.65, 3,4.38,     NaN, 0,0.00,     NaN, 0,0.00, -140.70, 6,4.40
1999-12-10, 19:30, 1999.9420, UTC,MLO,     NaN, 0,0.00,  368.39, 3,0.04,     NaN, 0,0.00, -235.51, 3,1.08,     NaN, 0,0.00,     NaN, 0,0.00, -138.91, 6,1.12
1999-12-17, 19:28, 1999.9611, UTC,MLO,     NaN, 0,0.00,  367.87, 3,0.05,     NaN, 0,0.00, -237.32, 3,0.44,     NaN, 0,0.00,     NaN, 0,0.00, -143.45, 6,0.49
2000-01-07, 19:20, 2000.0186, UTC,MLO,     NaN, 0,0.00,  368.97, 3,0.05,     NaN, 0,0.00, -235.47, 3,2.18,     NaN, 0,0.00,     NaN, 0,0.00, -135.83, 6,2.24
2000-01-21, 19:20, 2000.0568, UTC,MLO,     NaN, 0,0.00,  370.38, 3,0.04,     NaN, 0,0.00, -264.48, 3,1.88,     NaN, 0,0.00,     NaN, 0,0.00, -157.44, 6,1.93
2000-02-04, 19:35, 2000.0951, UTC,MLO,     NaN, 0,0.00,  369.45, 3,0.00,     NaN, 0,0.00, -253.29, 3,2.80,     NaN, 0,0.00,     NaN, 0,0.00, -151.13, 6,2.80
2000-02-18, 19:40, 2000.1334, UTC,MLO,     NaN, 0,0.00,  369.93, 3,0.09,     NaN, 0,0.00, -252.72, 3,0.12,     NaN, 0,0.00,     NaN, 0,0.00, -148.04, 6,0.21
2000-03-03, 19:21, 2000.1716, UTC,MLO,     NaN, 0,0.00,  370.85, 3,0.14,     NaN, 0,0.00, -265.00, 2,2.28,     NaN, 0,0.00,     NaN, 0,0.00, -155.51, 5,2.43
2000-03-17, 19:35, 2000.2099, UTC,MLO,     NaN, 0,0.00,  370.86, 3,0.14,     NaN, 0,0.00, -259.29, 3,1.09,     NaN, 0,0.00,     NaN, 0,0.00, -149.74, 6,1.23
2000-03-31, 19:20, 2000.2481, UTC,MLO,     NaN, 0,0.00,  371.15, 3,0.07,     NaN, 0,0.00, -270.05, 3,1.35,     NaN, 0,0.00,     NaN, 0,0.00, -158.98, 6,1.42
2000-04-14, 19:24, 2000.2864, UTC,MLO,     NaN, 0,0.00,  373.16, 3,0.12,     NaN, 0,0.00, -269.43, 3,1.72,     NaN, 0,0.00,     NaN, 0,0.00, -147.79, 6,1.84
2000-04-28, 19:25, 2000.3246, UTC,MLO,     NaN, 0,0.00,  371.77, 3,0.06,     NaN, 0,0.00, -265.44, 3,2.46,     NaN, 0,0.00,     NaN, 0,0.00, -151.11, 6,2.52
2000-05-12, 20:40, 2000.3630, UTC,MLO,     NaN, 0,0.00,  372.08, 3,0.14,     NaN, 0,0.00, -262.58, 3,3.10,     NaN, 0,0.00,     NaN, 0,0.00, -146.64, 6,3.23
2000-05-26, 19:18, 2000.4011, UTC,MLO,     NaN, 0,0.00,  371.79, 3,0.04,     NaN, 0,0.00, -260.20, 3,2.70,     NaN, 0,0.00,     NaN, 0,0.00, -145.76, 6,2.74
2000-06-09, 19:20, 2000.4394, UTC,MLO,     NaN, 0,0.00,  371.90, 2,0.02,     NaN, 0,0.00, -263.62, 2,6.31,     NaN, 0,0.00,     NaN, 0,0.00, -148.58, 4,6.33
2000-06-23, 19:25, 2000.4776, UTC,MLO,     NaN, 0,0.00,  370.73, 3,0.11,     NaN, 0,0.00, -256.75, 3,2.79,     NaN, 0,0.00,     NaN, 0,0.00, -147.86, 6,2.90
2000-07-07, 19:28, 2000.5159, UTC,MLO,     NaN, 0,0.00,  370.04, 3,0.03,     NaN, 0,0.00, -249.06, 3,1.10,     NaN, 0,0.00,     NaN, 0,0.00, -143.84, 6,1.14
2000-07-21, 19:12, 2000.5541, UTC,MLO,     NaN, 0,0.00,  369.97, 3,0.07,     NaN, 0,0.00, -251.93, 3,3.95,     NaN, 0,0.00,     NaN, 0,0.00, -147.06, 6,4.02
2000-08-04, 19:19, 2000.5924, UTC,MLO,     NaN, 0,0.00,  368.69, 3,0.11,     NaN, 0,0.00, -246.91, 3,2.15,     NaN, 0,0.00,     NaN, 0,0.00, -148.74, 6,2.26
2000-08-18, 20:44, 2000.6308, UTC,MLO,     NaN, 0,0.00,  368.15, 3,0.04,     NaN, 0,0.00, -237.34, 3,3.04,     NaN, 0,0.00,     NaN, 0,0.00, -142.02, 6,3.07
2000-09-01, 20:30, 2000.6690, UTC,MLO,     NaN, 0,0.00,  367.35, 3,0.03,     NaN, 0,0.00, -239.45, 3,2.99,     NaN, 0,0.00,     NaN, 0,0.00, -148.35, 6,3.02
2000-09-15, 20:30, 2000.7073, UTC,MLO,     NaN, 0,0.00,  366.75, 3,0.02,     NaN, 0,0.00, -237.94, 3,1.43,     NaN, 0,0.00,     NaN, 0,0.00, -149.95, 6,1.45
2000-09-29, 19:20, 2000.7454, UTC,MLO,     NaN, 0,0.00,  366.77, 3,0.05,     NaN, 0,0.00, -238.45, 3,3.70,     NaN, 0,0.00,     NaN, 0,0.00, -150.38, 6,3.75
2000-10-13, 23:06, 2000.7841, UTC,MLO,     NaN, 0,0.00,  367.03, 3,0.09,     NaN, 0,0.00, -239.32, 3,1.10,     NaN, 0,0.00,     NaN, 0,0.00, -149.87, 6,1.18
2000-10-27, 19:20, 2000.8219, UTC,MLO,     NaN, 0,0.00,  367.76, 3,0.01,     NaN, 0,0.00, -245.61, 3,1.89,     NaN, 0,0.00,     NaN, 0,0.00, -152.36, 6,1.91
2000-11-17, 20:25, 2000.8794, UTC,MLO,     NaN, 0,0.00,  368.55, 3,0.04,     NaN, 0,0.00, -248.57, 3,1.82,     NaN, 0,0.00,     NaN, 0,0.00, -151.16, 6,1.87
2000-12-01, 22:00, 2000.9178, UTC,MLO,     NaN, 0,0.00,  368.73, 2,0.01,     NaN, 0,0.00, -252.70, 2,0.61,     NaN, 0,0.00,     NaN, 0,0.00, -154.36, 4,0.62
2000-12-15, 19:35, 2000.9558, UTC,MLO,     NaN, 0,0.00,  369.74, 3,0.07,     NaN, 0,0.00, -259.42, 2,2.79,     NaN, 0,0.00,     NaN, 0,0.00, -155.76, 5,2.86
2000-12-27, 19:36, 2000.9886, UTC,MLO,     NaN, 0,0.00,  369.89, 3,0.07,     NaN, 0,0.00, -260.88, 2,2.99,     NaN, 0,0.00,     NaN, 0,0.00, -156.45, 5,3.06
2001-01-10, 19:49, 2001.0269, UTC,MLO,     NaN, 0,0.00,  370.25, 2,0.00,     NaN, 0,0.00, -262.34, 2,0.44,     NaN, 0,0.00,     NaN, 0,0.00, -156.00, 4,0.44
2001-01-24, 19:26, 2001.0652, UTC,MLO,     NaN, 0,0.00,  370.01, 3,0.06,     NaN, 0,0.00, -259.03, 3,1.86,     NaN, 0,0.00,     NaN, 0,0.00, -153.96, 6,1.92
2001-02-07, 19:28, 2001.1036, UTC,MLO,     NaN, 0,0.00,  372.35, 3,0.04,     NaN, 0,0.00, -290.81, 3,1.68,     NaN, 0,0.00,     NaN, 0,0.00, -173.46, 6,1.72
2001-02-23, 19:25, 2001.1474, UTC,MLO,     NaN, 0,0.00,  371.72, 3,0.09,     NaN, 0,0.00, -281.81, 3,1.35,     NaN, 0,0.00,     NaN, 0,0.00, -167.77, 6,1.44
